RP,6,
MD,9,
RB,59,
VB,21,
DT,70,
NN,86,
,,20,
IN,48,
NNP,22,
PRP,35,
VBP,18,
JJ,41,
VBG,12,
CC,22,
JJS,5,
VBN,8,
T,6,
VBZ,23,
JJR,3,
``,2,
'',2,
.,31,
NNS,23,
VBD,17,
PDT,2,
CD,10,
POS,1,
WDT,2,
TO,10,
B,2,
PRP$,7,
:,3,
EX,1,
RBR,4,
(,2,
),2,
NS,1,
J,1,
N,2,
RBS,1,
WRB,2,
WP,1,
NP,1,
